Date,Open,High,Low,Close,Adj Close,Volume,¼öÀÍ·ü
2013-01-16,509.589996,512.049988,506.970001,507.679993,507.679993,483400.0,-0.0006692571303528183
2013-01-17,510.399994,510.670013,504.920013,506.350006,506.350006,525200.0,-0.0026197349084819965
2013-01-18,509.850006,512.280029,508.940002,512.23999,512.23999,477300.0,0.011632238432322639
2013-01-21,514.830017,514.969971,513.119995,514.659973,514.659973,514700.0,0.004724314866553003
2013-01-22,515.710022,516.599976,513.419983,516.590027,516.590027,541600.0,0.003750153696137515
2013-01-23,518.190002,518.48999,513.26001,513.26001,513.26001,569700.0,-0.006446150382225624
2013-01-24,514.409973,514.409973,508.230011,508.630005,508.630005,547300.0,-0.009020778766691717
2013-01-25,510.980011,511.76001,500.769989,506.829987,506.829987,551100.0,-0.003538953625042196
2013-01-28,508.089996,508.190002,504.040009,504.200012,504.200012,471700.0,-0.005189067473231446
2013-01-29,505.859985,506.559998,504.809998,505.350006,505.350006,566900.0,0.0022808289818128102
2013-01-30,507.290009,507.48999,502.790009,502.799988,502.799988,468200.0,-0.005046043276390133
2013-01-31,503.940002,505.290009,502.48999,503.670013,503.670013,381700.0,0.0017303600253864015
2013-02-01,504.799988,505.0,497.660004,503.309998,503.309998,479300.0,-0.0007147834707403877
2013-02-04,505.959991,506.049988,501.320007,501.320007,501.320007,458100.0,-0.003953807808125487
2013-02-05,498.600006,500.859985,495.679993,498.160004,498.160004,487100.0,-0.006303365028078711
2013-02-06,501.070007,503.309998,500.779999,502.559998,502.559998,423900.0,0.008832491498052875
2013-02-07,503.869995,504.790009,500.959991,501.779999,501.779999,426000.0,-0.0015520515025153614
2013-02-08,502.410004,505.070007,502.350006,504.940002,504.940002,338000.0,0.006297586604284033
2013-02-12,507.149994,507.480011,501.480011,503.720001,503.720001,427700.0,-0.0024161306198117183
2013-02-13,505.970001,508.309998,505.890015,507.98999,507.98999,435200.0,0.008476909774325136
2013-02-14,509.709991,512.530029,509.630005,512.530029,512.530029,433300.0,0.008937260751929355
2013-02-15,513.48999,515.02002,513.179993,514.580017,514.580017,438300.0,0.003999742227786651
2013-02-18,516.619995,518.530029,516.359985,518.52002,518.52002,477300.0,0.007656735337237208
2013-02-19,519.409973,522.5,519.409973,522.48999,522.48999,480400.0,0.0076563485436877965
2013-02-20,524.73999,525.98999,524.359985,525.690002,525.690002,481100.0,0.006124542213717943
2013-02-21,525.090027,526.940002,524.440002,524.440002,524.440002,511000.0,-0.0023778272275377654
2013-02-22,525.849976,529.809998,525.77002,528.359985,528.359985,514000.0,0.007474607171555903
2013-02-25,531.299988,531.400024,527.26001,527.27002,527.27002,455500.0,-0.002062921172957477
2013-02-26,525.590027,529.26001,525.429993,528.559998,528.559998,435600.0,0.0024465225616276953
2013-02-27,531.97998,533.429993,530.859985,533.359985,533.359985,463900.0,0.009081252872261691
2013-02-28,536.25,536.530029,534.590027,535.869995,535.869995,407900.0,0.004706033580678115
2013-03-04,538.52002,539.849976,537.359985,537.380005,537.380005,372100.0,0.0028178662998288306
2013-03-05,540.429993,544.109985,540.429993,543.960022,543.960022,455100.0,0.012244625662988673
2013-03-06,547.570007,547.609985,542.700012,544.359985,544.359985,486300.0,0.0007352801379216789
2013-03-07,545.400024,545.419983,538.289978,541.299988,541.299988,509600.0,-0.0056212746791078905
2013-03-08,542.789978,544.01001,539.590027,543.099976,543.099976,490100.0,0.0033253058191458074
2013-03-11,544.280029,544.349976,532.539978,540.440002,540.440002,521300.0,-0.004897761218092822
2013-03-12,542.960022,546.02002,542.960022,543.880005,543.880005,562400.0,0.006365189451686737
2013-03-13,545.960022,549.780029,545.960022,549.72998,549.72998,541600.0,0.010756003063580044
2013-03-14,551.669983,553.73999,547.400024,553.580017,553.580017,596500.0,0.007003505611973493
2013-03-15,556.630005,556.630005,553.419983,554.809998,554.809998,569700.0,0.0022218666899602724
2013-03-18,554.669983,555.679993,541.090027,541.090027,541.090027,508000.0,-0.024729134387372675
2013-03-19,545.059998,550.01001,545.059998,550.01001,550.01001,493300.0,0.01648521051008034
2013-03-20,551.669983,552.48999,543.530029,546.26001,546.26001,488000.0,-0.006818057729531146
2013-03-21,549.659973,551.080017,544.559998,544.559998,544.559998,463000.0,-0.003112093085488765
2013-03-22,546.219971,551.429993,546.099976,551.25,551.25,410600.0,0.012285151359942681
2013-03-25,554.330017,554.820007,549.169983,549.559998,549.559998,384000.0,-0.003065763265306165
2013-03-26,550.679993,551.840027,548.5,549.900024,549.900024,384600.0,0.0006187240724171428
2013-03-27,552.599976,552.630005,545.609985,548.719971,548.719971,443300.0,-0.0021459409865384194
2013-03-28,550.47998,553.099976,550.47998,552.640015,552.640015,407400.0,0.007143979091659425
2013-03-29,555.799988,555.869995,553.969971,555.02002,555.02002,404900.0,0.004306609972859254
2013-04-01,557.280029,557.280029,553.450012,553.969971,553.969971,401800.0,-0.001891911934996604
2013-04-02,555.77002,557.51001,549.080017,552.830017,552.830017,503300.0,-0.0020577902407638016
2013-04-03,556.320007,557.960022,553.820007,557.960022,557.960022,501500.0,0.00927953411039173
2013-04-04,555.630005,557.48999,539.23999,555.22998,555.22998,560200.0,-0.004892898939630519
2013-04-05,556.919983,558.289978,543.570007,547.51001,547.51001,440600.0,-0.013904094299807102
2013-04-08,547.179993,548.090027,528.780029,528.780029,528.780029,459600.0,-0.0342093855051161
2013-04-09,526.039978,535.299988,517.099976,528.150024,528.150024,494100.0,-0.0011914311536905808
2013-04-10,530.919983,534.840027,527.75,534.840027,534.840027,395900.0,0.012666861111417793
2013-04-11,540.070007,544.530029,535.77002,544.299988,544.299988,440500.0,0.017687458908156817
2013-04-12,547.650024,551.02002,546.719971,547.190002,547.190002,448900.0,0.005309597765414731
2013-04-15,550.090027,554.309998,549.640015,553.98999,553.98999,417300.0,0.012427105713090025
2013-04-16,548.450012,558.950012,548.330017,558.950012,558.950012,437500.0,0.008953270076233588
2013-04-17,562.5,563.390015,556.650024,558.539978,558.539978,467400.0,-0.0007335790163647271
2013-04-18,556.609985,558.929993,551.099976,551.099976,551.099976,416500.0,-0.013320446687882459
2013-04-19,549.780029,551.059998,540.159973,541.460022,541.460022,448200.0,-0.017492205443318642
2013-04-22,540.690002,548.22998,540.440002,547.099976,547.099976,434500.0,0.010416196525770527
2013-04-23,550.22998,554.380005,549.98999,554.369995,554.369995,451200.0,0.01328828243267921
2013-04-24,559.01001,564.01001,558.450012,563.809998,563.809998,475200.0,0.017028344039435206
2013-04-25,564.640015,565.830017,559.0,559.400024,559.400024,546600.0,-0.007821737847224064
2013-04-26,562.690002,565.640015,562.059998,565.349976,565.349976,489800.0,0.010636309876168148
2013-04-29,567.590027,568.919983,564.919983,568.359985,568.359985,442100.0,0.0053241516366493435
2013-04-30,570.23999,570.280029,562.309998,563.869995,563.869995,505700.0,-0.007899905198287427
2013-05-02,564.51001,565.640015,559.75,560.47998,560.47998,454100.0,-0.006012050703283256
2013-05-03,563.869995,565.330017,559.48999,565.330017,565.330017,479900.0,0.008653363497479472
2013-05-06,568.820007,569.049988,567.119995,567.130005,567.130005,463000.0,0.0031839597153391352
2013-05-07,569.690002,573.76001,568.72998,573.679993,573.679993,475900.0,0.011549358951656874
2013-05-08,576.599976,577.5,575.299988,576.700012,576.700012,466300.0,0.005264292003992033
2013-05-09,579.0,579.330017,572.820007,573.349976,573.349976,470600.0,-0.005808975082872148
2013-05-10,574.51001,574.51001,569.440002,569.700012,569.700012,445300.0,-0.006366031486499835
2013-05-13,571.76001,572.119995,565.719971,565.719971,565.719971,450100.0,-0.006986204873030699
2013-05-14,568.039978,569.390015,554.340027,560.469971,560.469971,543600.0,-0.009280209766538317
2013-05-15,563.179993,565.799988,563.01001,565.650024,565.650024,432700.0,0.009242338159094698
2013-05-16,568.609985,568.619995,565.869995,566.059998,566.059998,456900.0,0.0007247838462036693
2013-05-20,567.820007,567.929993,565.690002,567.320007,567.320007,377800.0,0.002225928354683049
2013-05-21,569.309998,572.690002,569.309998,572.690002,572.690002,383500.0,0.009465548427239012
2013-05-22,575.080017,575.219971,573.390015,574.25,574.25,450300.0,0.0027239832973371403
2013-05-23,574.580017,576.450012,569.330017,569.340027,569.340027,503900.0,-0.00855023595994786
2013-05-24,572.26001,574.070007,569.419983,574.059998,574.059998,449900.0,0.008290249721015996
2013-05-27,575.97998,577.780029,575.359985,577.559998,577.559998,409400.0,0.00609692368775705
2013-05-28,579.869995,585.76001,579.599976,585.76001,585.76001,505000.0,0.01419767994389387
2013-05-29,588.390015,588.539978,585.690002,585.690002,585.690002,480800.0,-0.00011951652349895259
2013-05-30,586.669983,587.890015,580.23999,581.130005,581.130005,455500.0,-0.007785683526146392
2013-05-31,583.140015,583.809998,571.609985,577.869995,577.869995,487600.0,-0.005609777454185894
2013-06-03,576.22998,578.309998,569.400024,569.409973,569.409973,410500.0,-0.014640009125235776
2013-06-04,571.01001,571.72998,558.75,561.549988,561.549988,539200.0,-0.013803736099999853
2013-06-05,560.380005,560.559998,549.090027,549.090027,549.090027,463800.0,-0.022188516189586394
2013-06-07,550.340027,551.570007,531.030029,535.75,535.75,446000.0,-0.024294790187474935
2013-06-10,538.48999,547.799988,537.940002,547.0,547.0,546100.0,0.020998600093327102
2013-06-11,547.450012,548.02002,543.359985,547.869995,547.869995,743200.0,0.0015904844606946522
2013-06-12,545.340027,550.97998,545.25,546.200012,546.200012,471000.0,-0.0030481373596669137
2013-06-13,545.200012,547.380005,536.0,540.820007,540.820007,558000.0,-0.009849880779570497
2013-06-14,545.97998,546.549988,534.309998,536.039978,536.039978,486100.0,-0.008838484039293326
2013-06-17,537.609985,539.099976,519.409973,524.5,524.5,427800.0,-0.021528204002724594
2013-06-18,526.929993,534.27002,519.809998,534.26001,534.26001,394400.0,0.01860821734985696
2013-06-19,536.51001,537.190002,531.299988,531.409973,531.409973,396700.0,-0.0053345504934946275
2013-06-20,524.880005,531.960022,521.02002,525.590027,525.590027,445100.0,-0.010951894574248167
2013-06-21,513.580017,520.890015,507.299988,520.890015,520.890015,418300.0,-0.008942353847212536
2013-06-24,523.5,523.590027,508.649994,508.649994,508.649994,379900.0,-0.023498283030055744
2013-06-25,505.279999,508.76001,478.679993,480.959991,480.959991,539000.0,-0.054438225354623726
2013-06-26,490.450012,495.019989,482.359985,493.070007,493.070007,382800.0,0.025178842786530264
2013-06-27,501.059998,512.25,501.01001,512.25,512.25,404500.0,0.0388991273606305
2013-06-28,516.630005,519.650024,514.630005,519.059998,519.059998,373700.0,0.013294285993167287
2013-07-01,522.51001,528.679993,522.400024,527.809998,527.809998,323100.0,0.016857396127065938
2013-07-02,531.98999,532.380005,525.280029,526.919983,526.919983,345200.0,-0.0016862412674493177
2013-07-03,528.01001,530.940002,521.049988,521.309998,521.309998,383100.0,-0.010646749375606945
2013-07-04,524.47998,526.450012,517.51001,525.219971,525.219971,384100.0,0.007500283928949303
2013-07-05,528.039978,529.75,522.77002,525.400024,525.400024,422900.0,0.0003428144585919668
2013-07-08,526.47998,528.5,515.849976,515.849976,515.849976,331000.0,-0.018176717860218572
2013-07-09,519.080017,519.929993,513.840027,519.340027,519.340027,425600.0,0.006765631796791904
2013-07-10,521.409973,521.880005,515.640015,515.640015,515.640015,422800.0,-0.007124449893402884
2013-07-11,520.039978,527.26001,520.039978,527.25,527.25,368600.0,0.022515678888885393
2013-07-12,530.369995,532.47998,528.22998,532.469971,532.469971,398800.0,0.009900371740161118
2013-07-15,534.22998,535.130005,529.27002,531.669983,531.669983,367000.0,-0.0015024096072452364
2013-07-16,533.77002,537.719971,533.359985,537.719971,537.719971,339800.0,0.011379216795092129
2013-07-17,539.080017,543.280029,537.919983,541.820007,541.820007,326300.0,0.007624853494608397
2013-07-18,544.02002,544.299988,541.559998,541.559998,541.559998,327800.0,-0.0004798807660125748
2013-07-19,545.429993,546.080017,540.320007,541.869995,541.869995,316500.0,0.000572414877658689
2013-07-22,543.659973,544.830017,541.140015,541.140015,541.140015,326000.0,-0.0013471496977796038
2013-07-23,542.76001,544.130005,540.859985,541.640015,541.640015,307900.0,0.0009239752857677086
2013-07-24,543.440002,544.090027,541.559998,543.599976,543.599976,358200.0,0.0036185675831206243
2013-07-25,544.75,545.48999,541.940002,541.940002,541.940002,369400.0,-0.0030536682731566733
2013-07-26,543.869995,545.330017,542.51001,545.309998,545.309998,326500.0,0.0062183931571080375
2013-07-29,547.26001,547.690002,540.97998,540.97998,540.97998,347400.0,-0.00794047058715397
2013-07-30,542.859985,546.429993,542.640015,546.429993,546.429993,366000.0,0.010074333989217088
2013-07-31,548.719971,554.650024,547.780029,554.309998,554.309998,354800.0,0.014420886666080213
2013-08-01,557.679993,557.789978,549.52002,549.52002,549.52002,328000.0,-0.008641334302615045
2013-08-02,553.23999,554.650024,549.669983,551.76001,551.76001,336300.0,0.004076266411549234
2013-08-05,553.679993,556.919983,553.320007,556.599976,556.599976,342500.0,0.008771868044586961
2013-08-06,558.380005,558.950012,554.97998,557.359985,557.359985,347100.0,0.0013654492144643537
2013-08-07,556.940002,559.140015,554.72998,554.72998,554.72998,352900.0,-0.004718682845522348
2013-08-08,556.929993,558.01001,555.059998,555.299988,555.299988,341200.0,0.001027541363457729
2013-08-09,556.789978,557.099976,553.650024,554.929993,554.929993,349800.0,-0.0006662975112472491
2013-08-12,555.150024,555.460022,549.130005,550.25,550.25,376500.0,-0.008433483608805359
2013-08-13,552.059998,552.52002,548.51001,550.849976,550.849976,459800.0,0.0010903698318944777
2013-08-14,553.599976,554.380005,550.869995,550.869995,550.869995,419700.0,3.634201846636209e-05
2013-08-16,544.77002,549.789978,544.599976,548.789978,548.789978,397000.0,-0.0037758763753323876
2013-08-19,550.75,551.219971,549.349976,550.48999,550.48999,396200.0,0.003097746074364416
2013-08-20,550.0,551.460022,537.559998,537.570007,537.570007,516300.0,-0.023469968999799584
2013-08-21,540.210022,540.710022,523.929993,530.539978,530.539978,503900.0,-0.013077420444701282
2013-08-22,524.869995,525.059998,514.640015,517.640015,517.640015,461300.0,-0.024314780289752425
2013-08-23,523.549988,529.380005,523.549988,529.190002,529.190002,321600.0,0.022312778504961717
2013-08-26,532.429993,533.909973,532.369995,533.72998,533.72998,332500.0,0.008579107660465324
2013-08-27,533.5,533.940002,523.919983,524.390015,524.390015,384900.0,-0.017499419837723962
2013-08-28,514.590027,519.799988,511.649994,517.440002,517.440002,387600.0,-0.01325351894810567
2013-08-29,520.929993,523.190002,520.359985,520.369995,520.369995,301600.0,0.005662478719610009
2013-08-30,522.109985,523.039978,515.830017,516.73999,516.73999,399600.0,-0.006975815352305181
2013-09-02,518.619995,525.190002,518.619995,525.179993,525.179993,316000.0,0.01633317173691151
2013-09-03,527.710022,529.200012,525.700012,525.890015,525.890015,343800.0,0.0013519593462503199
2013-09-04,526.950012,527.23999,525.22998,526.159973,526.159973,348300.0,0.000513335473768306
2013-09-05,529.190002,529.669983,527.97998,528.059998,528.059998,351600.0,0.0036111165757566344
2013-09-06,529.75,530.140015,523.030029,523.77002,523.77002,457600.0,-0.0081240351782903
2013-09-09,526.669983,526.849976,520.219971,521.109985,521.109985,469200.0,-0.005078631648294807
2013-09-10,523.849976,524.22998,520.530029,523.150024,523.150024,317300.0,0.003914795453401121
2013-09-11,526.380005,529.340027,526.280029,529.340027,529.340027,278300.0,0.011832175697271685
2013-09-12,530.869995,532.23999,527.659973,529.580017,529.580017,290200.0,0.0004533758789415643
2013-09-13,530.690002,531.76001,530.340027,530.890015,530.890015,247200.0,0.0024736545148000832
2013-09-16,528.840027,529.400024,526.200012,526.200012,526.200012,245500.0,-0.008834227179804754
2013-09-17,527.539978,528.169983,525.76001,527.109985,527.109985,221800.0,0.0017293291129762967
2013-09-23,528.909973,529.97998,526.77002,527.070007,527.070007,258500.0,-7.584375393687726e-05
2013-09-24,527.309998,528.890015,523.840027,527.289978,527.289978,304100.0,0.000417346836432575
2013-09-25,528.950012,529.559998,525.51001,527.27002,527.27002,284300.0,-3.78501409711296e-05
2013-09-26,528.590027,532.960022,528.590027,532.830017,532.830017,268900.0,0.010544876039035866
2013-09-27,535.210022,537.700012,535.039978,537.5,537.5,293700.0,0.008764489332439451
2013-09-30,538.0,538.0,534.48999,534.890015,534.890015,297000.0,-0.004855786046511712
2013-10-01,534.090027,536.01001,524.859985,530.349976,530.349976,352700.0,-0.008487799122591566
2013-10-02,534.26001,534.830017,531.789978,532.02002,532.02002,288900.0,0.0031489470643439876
2013-10-04,531.679993,532.940002,527.880005,532.01001,532.01001,287100.0,-1.8815081432643765e-05
2013-10-07,533.789978,534.559998,528.429993,528.440002,528.440002,300700.0,-0.006710415091625621
2013-10-08,527.51001,528.830017,525.070007,528.830017,528.830017,315900.0,0.0007380497284912302
2013-10-10,528.5,531.450012,528.5,529.039978,529.039978,304400.0,0.0003970292783135321
2013-10-11,534.330017,534.710022,532.299988,532.599976,532.599976,318000.0,0.0067291663164252835
2013-10-14,534.580017,534.669983,531.5,531.659973,531.659973,352100.0,-0.001764932486590931
2013-10-15,534.280029,535.320007,532.5,533.119995,533.119995,363000.0,0.002746157458048737
2013-10-16,534.900024,535.48999,524.549988,525.679993,525.679993,411600.0,-0.013955586115279806
2013-10-17,530.090027,530.150024,519.929993,521.52002,521.52002,347500.0,-0.007913508323304064
2013-10-18,522.51001,525.690002,521.599976,525.690002,525.690002,294300.0,0.007995823439338023
2013-10-21,527.969971,529.390015,526.710022,529.340027,529.340027,286300.0,0.0069433030609546975
2013-10-22,530.26001,531.900024,529.400024,531.890015,531.890015,310900.0,0.004817296765657231
2013-10-23,533.98999,533.98999,525.369995,525.380005,525.380005,339000.0,-0.012239391258360044
2013-10-24,526.210022,531.039978,524.359985,531.030029,531.030029,323100.0,0.010754166405704924
2013-10-25,533.429993,534.280029,531.799988,534.02002,534.02002,333900.0,0.005630549755595959
2013-10-28,536.380005,536.77002,533.960022,534.97998,534.97998,332000.0,0.0017976105090591332
2013-10-29,535.900024,536.190002,533.469971,533.909973,533.909973,328200.0,-0.002000087928523797
2013-10-30,535.97998,538.080017,535.0,537.679993,537.679993,347700.0,0.007061152985804897
2013-10-31,537.710022,537.710022,532.440002,532.440002,532.440002,313100.0,-0.009745556963656532
2013-11-01,533.900024,534.869995,533.409973,534.73999,534.73999,366500.0,0.004319713003081205
2013-11-04,536.210022,536.460022,533.630005,533.640015,533.640015,310700.0,-0.002057027752871199
2013-11-05,535.0,535.219971,528.23999,528.72998,528.72998,326600.0,-0.009201024776974376
2013-11-06,528.75,529.890015,525.890015,525.98999,525.98999,319400.0,-0.005182210397828957
2013-11-07,527.909973,527.909973,520.210022,520.650024,520.650024,344500.0,-0.010152219816958907
2013-11-08,517.02002,521.059998,515.609985,515.73999,515.73999,311400.0,-0.00943058441115141
2013-11-11,517.369995,517.919983,502.440002,502.940002,502.940002,364300.0,-0.024818684314163897
2013-11-12,504.130005,510.730011,504.130005,510.730011,510.730011,288500.0,0.015488942953477691
2013-11-13,511.619995,512.830017,504.920013,505.600006,505.600006,298300.0,-0.010044455758445703
2013-11-14,509.350006,511.890015,506.850006,511.75,511.75,275800.0,0.012163753811347933
2013-11-15,514.070007,514.669983,512.0,512.73999,512.73999,313000.0,0.0019345188080117648
2013-11-18,515.219971,515.219971,508.980011,509.540009,509.540009,290400.0,-0.006240942899733759
2013-11-19,509.269989,510.670013,504.049988,505.5,505.5,300500.0,-0.007928737544925513
2013-11-20,506.149994,507.089996,504.029999,504.160004,504.160004,237700.0,-0.0026508328387734315
2013-11-21,504.869995,504.890015,499.98999,501.049988,501.049988,244900.0,-0.006168708297614289
2013-11-22,503.890015,504.859985,502.890015,504.059998,504.059998,266000.0,0.006007404594529309
2013-11-25,505.779999,508.309998,505.679993,507.76001,507.76001,214700.0,0.007340419820419886
2013-11-26,509.040009,510.570007,507.149994,510.540009,510.540009,259400.0,0.0054750254948199295
2013-11-27,511.880005,513.640015,510.25,511.649994,511.649994,286800.0,0.0021741391084590944
2013-11-28,514.409973,515.75,513.820007,515.52002,515.52002,299600.0,0.0075638151966832545
2013-11-29,517.609985,518.190002,514.549988,517.059998,517.059998,280400.0,0.002987232193232492
2013-12-02,518.090027,518.340027,512.690002,512.690002,512.690002,287200.0,-0.008451622668361747
2013-12-03,512.219971,513.130005,507.359985,508.160004,508.160004,321200.0,-0.008835744762582753
2013-12-04,507.529999,510.390015,504.540009,506.279999,506.279999,301700.0,-0.0036996319765457697
2013-12-05,507.320007,508.299988,504.700012,506.320007,506.320007,247200.0,7.902346543220418e-05
2013-12-06,506.23999,508.119995,506.200012,506.320007,506.320007,294700.0,0.0
2013-12-09,508.890015,509.529999,502.220001,502.230011,502.230011,263200.0,-0.008077887390296246
2013-12-10,502.890015,503.410004,495.820007,497.720001,497.720001,304600.0,-0.008979969140075927
2013-12-11,497.269989,500.640015,494.390015,494.779999,494.779999,286300.0,-0.005906939632912334
2013-12-12,492.309998,496.0,492.290009,495.640015,495.640015,283500.0,0.001738178587934458
2013-12-13,495.980011,496.179993,491.070007,494.359985,494.359985,269000.0,-0.002582580020299652
2013-12-16,495.75,496.160004,488.190002,488.190002,488.190002,276800.0,-0.012480749225688204
2013-12-17,490.890015,491.600006,486.149994,486.149994,486.149994,282700.0,-0.004178717285570288
2013-12-18,486.829987,489.26001,483.809998,485.649994,485.649994,291900.0,-0.0010284891621329395
2013-12-19,489.829987,490.220001,483.320007,484.170013,484.170013,275600.0,-0.0030474230789344636
2013-12-20,484.769989,488.410004,483.839996,488.410004,488.410004,265900.0,0.008757235859627732
2013-12-23,490.320007,490.959991,489.399994,489.630005,489.630005,254500.0,0.0024979033803738115
2013-12-24,491.529999,491.869995,490.100006,491.079987,491.079987,268000.0,0.0029613830549457543
2013-12-26,492.929993,493.01001,488.859985,488.869995,488.869995,276900.0,-0.004500268914440664
2013-12-27,490.019989,496.799988,489.529999,496.769989,496.769989,262300.0,0.016159703153800553
2013-12-30,498.410004,500.049988,497.540009,499.98999,499.98999,234600.0,0.006481875055459385
2014-01-02,502.410004,502.869995,496.059998,496.279999,496.279999,264300.0,-0.007420130551013648
2014-01-03,496.670013,499.329987,493.790009,499.329987,499.329987,295100.0,0.0061457000204436785
2014-01-06,500.859985,501.290009,498.730011,500.619995,500.619995,288700.0,0.0025834779275935027
2014-01-07,500.420013,505.019989,500.420013,504.859985,504.859985,332500.0,0.008469477932058878
2014-01-08,507.549988,510.600006,506.410004,509.779999,509.779999,368800.0,0.00974530393808104
2014-01-09,511.0,512.299988,510.540009,511.600006,511.600006,364000.0,0.0035701812616624196
2014-01-10,513.679993,513.890015,507.109985,510.190002,510.190002,399600.0,-0.002756067207708379
2014-01-13,511.589996,513.76001,511.589996,512.919983,512.919983,375900.0,0.005350910424152255
2014-01-14,511.480011,514.75,511.410004,512.27002,512.27002,410700.0,-0.0012671820586875882
2014-01-15,515.559998,516.280029,514.119995,515.969971,515.969971,414500.0,0.007222657691347889
2014-01-16,518.5,518.929993,517.380005,517.830017,517.830017,404500.0,0.0036049501028034836
2014-01-17,519.0,519.150024,515.440002,518.099976,518.099976,389400.0,0.0005213274455659889
2014-01-20,519.380005,520.549988,516.919983,519.98999,519.98999,357600.0,0.0036479716030715093
2014-01-21,521.26001,521.48999,519.659973,520.98999,520.98999,426400.0,0.0019231139430202493
2014-01-22,522.609985,523.47998,521.289978,523.070007,523.070007,428600.0,0.003992431793171214
2014-01-23,524.909973,526.820007,522.719971,522.719971,522.719971,447500.0,-0.000669195318629745
2014-01-24,522.25,524.0,516.190002,520.309998,520.309998,356100.0,-0.004610447531571471
2014-01-27,509.119995,511.380005,507.480011,507.51001,507.51001,517000.0,-0.024600695833640218
2014-01-28,508.579987,509.709991,502.839996,509.290009,509.290009,453600.0,0.0035073180132938475
2014-01-29,512.130005,515.25,512.130005,515.200012,515.200012,389500.0,0.011604396111371651
2014-02-03,513.030029,515.450012,511.190002,513.619995,513.619995,421800.0,-0.0030668031117980776
2014-02-04,506.640015,507.970001,505.119995,507.559998,507.559998,451900.0,-0.011798600247250879
2014-02-05,511.119995,511.890015,505.619995,505.619995,505.619995,448600.0,-0.0038222141375293672
2014-02-06,507.519989,510.649994,507.519989,509.869995,509.869995,570200.0,0.00840552201658884
2014-02-07,513.840027,514.869995,512.719971,514.450012,514.450012,317500.0,0.008982715290002607
2014-02-10,517.450012,518.47998,516.630005,518.469971,518.469971,309000.0,0.007814090594286949
2014-02-11,520.119995,520.51001,517.679993,518.900024,518.900024,334400.0,0.0008294655892424618
2014-02-12,522.280029,522.280029,519.960022,520.640015,520.640015,363300.0,0.003353229754331055
2014-02-13,521.789978,522.469971,520.26001,521.820007,521.820007,335900.0,0.0022664258720108688
2014-02-14,523.900024,524.710022,522.349976,522.580017,522.580017,304300.0,0.0014564600624826785
2014-02-17,524.25,524.369995,521.049988,522.0,522.0,313000.0,-0.001109910408227499
2014-02-18,523.789978,525.630005,523.169983,525.419983,525.419983,317000.0,0.006551691570881202
2014-02-19,527.330017,529.909973,526.119995,529.869995,529.869995,302700.0,0.00846943805713618
2014-02-20,530.280029,530.349976,525.679993,525.690002,525.690002,319000.0,-0.007888714287360155
2014-02-21,528.47998,528.799988,527.150024,528.51001,528.51001,281100.0,0.005364393443419324
2014-02-24,530.380005,530.97998,526.340027,526.340027,526.340027,300700.0,-0.0041058503319548745
2014-02-25,529.280029,529.369995,527.650024,528.609985,528.609985,300500.0,0.004312721593564328
2014-02-26,529.590027,529.789978,528.01001,529.22998,529.22998,350400.0,0.0011728779584061488
2014-02-27,530.5,531.150024,528.02002,528.369995,528.369995,342000.0,-0.001624974080266517
2014-02-28,529.859985,529.969971,527.51001,528.960022,528.960022,318000.0,0.00111669285838234
2014-03-03,529.22998,530.619995,526.27002,529.859985,529.859985,310000.0,0.0017013818862856578
2014-03-04,528.179993,532.559998,528.0,531.539978,531.539978,288100.0,0.003170635729361493
2014-03-05,535.73999,536.98999,534.590027,536.77002,536.77002,309500.0,0.009839414186076478
2014-03-06,538.289978,540.400024,537.97998,540.330017,540.330017,333600.0,0.006632257516915541
2014-03-07,542.539978,544.080017,542.539978,543.76001,543.76001,330800.0,0.00634795938053534
2014-03-10,545.630005,545.73999,541.849976,542.190002,542.190002,314700.0,-0.002887317881283491
2014-03-11,544.849976,547.690002,544.849976,547.679993,547.679993,332100.0,0.010125585089634237
2014-03-12,548.119995,548.190002,538.789978,539.299988,539.299988,421100.0,-0.01530091496331143
2014-03-13,542.200012,547.52002,539.799988,547.51001,547.51001,446400.0,0.015223478922087308
2014-03-14,542.869995,546.51001,542.419983,544.27002,544.27002,406000.0,-0.00591768176074059
2014-03-17,545.359985,546.309998,535.539978,535.820007,535.820007,373700.0,-0.015525405937295678
2014-03-18,540.030029,541.429993,539.119995,541.150024,541.150024,381900.0,0.009947401982695947
2014-03-19,544.549988,545.169983,539.880005,542.25,542.25,364100.0,0.002032663681448943
2014-03-20,541.400024,542.289978,539.150024,541.789978,541.789978,369100.0,-0.0008483577685568511
2014-03-21,545.210022,547.179993,544.539978,546.809998,546.809998,398500.0,0.009265619896719368
2014-03-24,549.349976,549.429993,545.580017,545.599976,545.599976,372700.0,-0.002212874681197685
2014-03-25,545.789978,545.789978,538.409973,539.049988,539.049988,377400.0,-0.01200511049875852
2014-03-26,541.650024,544.130005,540.940002,544.130005,544.130005,376300.0,0.00942401838992346
2014-03-27,544.320007,544.619995,540.01001,541.460022,541.460022,315800.0,-0.004906884339157203
2014-03-28,542.349976,544.450012,542.340027,544.099976,544.099976,301100.0,0.004875621269782249
2014-03-31,546.570007,547.030029,538.780029,541.580017,541.580017,287600.0,-0.00463142641270764
2014-04-01,544.51001,549.080017,544.059998,549.080017,549.080017,330300.0,0.013848369150592177
2014-04-02,552.23999,557.780029,552.23999,557.650024,557.650024,429500.0,0.015607938250646658
